"pid","s1"
3896,166451.425863033
3897,504224.106868903
3898,39320.5102301975
3899,234538.161968651
3900,262677.261556145
3901,444480.831389185
3902,295903.064534452
3903,304447.846402265
3904,137446.529032498
3905,231363.280213001
3906,274433.278305941
3907,518595.89366239
3908,180662.541754557
3909,733150.646511156
3910,302274.013315262
3911,179677.5821164
3912,266804.280190496
3913,119438.962338645
3914,638601.817189324
3915,468770.484506806
3916,251752.774585633
3917,101700.55266426
3918,117382.369597983
3919,228354.801301083
3920,370056.861169427
3921,334074.641523178
3922,175420.471586228
3923,162165.998443873
3924,475321.212994047
3925,261568.305540808
3926,306190.329814086
3927,82788.890466758
3928,202343.83193526
3929,535041.069159299
3930,362829.039113126
3931,757746.019003195
3932,36552.3849537573
3933,525275.513084246
3934,435012.124064911
3935,209846.151915159
3936,137913.861648746
3937,143809.415083541
3938,237592.629713878
3939,352207.623593134
3940,685827.478881207
3941,130173.96735504
3942,55501.6557743555
3943,425604.082545616
3944,338620.58300459
3945,305393.131564528
3946,439012.962759234
3947,198176.541861856
3948,116843.061204674
3949,208723.449275872
3950,353220.743989181
3951,572953.725232513
3952,328104.459815891
3953,7900.15594639539
3954,292519.582534579
3955,271989.332022677
3956,504695.362804744
3957,302907.830738455
3958,338548.270692116
3959,262006.227364133
3960,849560.898391975
3961,345495.431420555
3962,300030.99490401
3963,212996.883701343
3964,431758.012544282
3965,305999.936810404
3966,212223.594917938
3967,425941.968852261
3968,290343.604357918
3969,488376.447404288
3970,388198.481867652
3971,233358.734783697
3972,417544.309625922
3973,518005.063682043
3974,196542.531945826
3975,584450.95029656
3976,442317.167263306
3977,241370.514717252
3978,108881.711320314
3979,214114.874833661
3980,245645.618612808
3981,296844.452028145
3982,179322.586321538
3983,89275.5151429195
3984,439768.018728919
3985,158744.800982206
3986,464588.037965358
3987,278100.543829477
3988,-2392.80007693178
3989,81539.815756483
3990,170684.965262496
3991,362082.261601306
3992,443679.790021388
3993,632911.577035433
3994,354492.453458744
3995,135703.948864897
3996,126386.269128054
3997,238226.164025159
3998,372351.004005027
3999,373252.820081134
4000,429944.388886088
4001,557804.880132827
4002,536077.284980565
4003,382073.306618138
4004,74895.1238968889
4005,363876.87725378
4006,238810.91706641
4007,566720.743451078
4008,6145.35277619121
4009,291222.597643318
4010,184796.822028811
4011,288465.263343936
4012,299758.898191593
4013,501072.421732047
4014,609347.772574925
4015,330572.230334774
4016,182916.208584097
4017,293839.58310033
4018,413826.664764809
4019,257767.904211764
4020,371697.155878257
4021,449480.231491352
4022,171561.722899347
4023,273087.206154949
4024,181903.698543358
4025,228767.738830752
4026,341489.663189906
4027,592642.389712906
4028,229196.950289717
4029,329004.86612941
4030,213476.71602235
4031,228625.224974209
4032,398182.844498955
4033,72818.2409767854
4034,450789.634999319
4035,62747.2216613357
4036,490635.215299718
4037,394091.338494012
4038,131584.597180421
4039,762845.632711255
4040,10496.0641702784
4041,293285.165959659
4042,171844.30962718
4043,356608.765444035
4044,290623.545553507
4045,301172.891430142
4046,111571.27387091
4047,316402.840701292
4048,167812.809837672
4049,600392.676289723
4050,120801.69893144
4051,267041.335024305
4052,345732.106141995
4053,187886.69796478
4054,326411.889211269
4055,299099.080344774
4056,317869.387995633
4057,431502.130617582
4058,430077.578247446
4059,206243.729823377
4060,269606.710998486
4061,627257.064169162
4062,298328.9528892
4063,168680.835226377
4064,163880.566600629
4065,118754.249163242
4066,54550.7342518302
4067,543386.918886146
4068,260369.791966038
4069,189032.146764929
4070,293496.053860813
4071,281964.971050177
4072,98320.5790823136
4073,359857.445154983
4074,424328.991938629
4075,144440.937714193
4076,573273.724376094
4077,248049.227105194
4078,283011.958272524
4079,485323.218074001
4080,208285.20917488
4081,461027.355514964
4082,229271.229185162
4083,407641.55197413
4084,699980.282169112
4085,269706.978065094
4086,437592.195403756
4087,154420.579237743
4088,73549.8752976365
4089,290306.084955373
4090,101300.503767172
4091,179569.352803006
4092,309637.455051916
4093,196586.383489441
4094,68771.7907790742
4095,376656.689947601
4096,545847.489491448
4097,153843.522151538
4098,279257.567439098
4099,547905.156789153
4100,121082.611942121
4101,346978.284288594
4102,332857.499689941
4103,546709.404459417
4104,202530.6304105
4105,61540.4787469741
4106,199388.036976282
4107,360764.309949117
4108,163488.417866965
4109,258614.118877484
4110,280627.45422561
4111,367382.395629298
4112,406775.488123754
4113,162479.464705241
4114,126498.5672335
4115,86873.491203467
4116,246066.164046812
4117,274508.002953164
4118,191503.206530378
4119,570082.033679821
4120,103120.81060399
4121,416552.45497713
4122,274629.391210961
4123,266117.915257465
4124,244528.888765123
4125,148864.86857236
4126,218601.431947598
4127,257445.7849898
4128,146708.368685364
4129,226882.644410033
4130,135488.565841567
4131,179852.42817496
4132,500787.538205789
4133,308534.410227073
4134,50816.2034824081
4135,138398.174423486
4136,140262.178185177
4137,557815.265209113
4138,119884.97551352
4139,405768.35156383
4140,476017.261170888
4141,226053.035867592
4142,149718.622371857
4143,480322.617186782
4144,408652.241174662
4145,344913.742250993
4146,102530.218757448
4147,547635.606210045
4148,491276.145237167
4149,198880.886146324
4150,239144.957488867
4151,508576.986486421
4152,599103.434410269
4153,317235.685968827
4154,258841.266945302
4155,382172.392830922
4156,699267.322360554
4157,51805.7962842502
4158,121962.436004518
4159,277941.579446799
4160,689645.393249881
4161,130461.735481562
4162,322166.452832955
4163,256819.014593452
4164,275733.656083793
4165,294344.448066282
4166,349284.972211012
4167,301173.709542748
4168,220560.243090942
4169,686047.63226743
4170,452377.05368435
4171,275403.487613216
4172,545647.110656988
4173,418042.789268967
4174,237464.579393551
4175,495604.53120611
4176,310114.862406024
4177,56870.045158227
4178,281079.841929337
4179,466559.114085244
4180,155070.313940637
4181,377111.887583065
4182,323543.313284886
4183,287158.564625337
4184,431824.38296374
4185,615253.903123358
4186,122569.49829862
4187,5470.11115696824
4188,416798.30926566
4189,135054.666031978
4190,139818.143606907
4191,216396.972511475
4192,231204.108977163
4193,104809.794376357
4194,315225.508129246
4195,204163.090504924
4196,563101.622704261
4197,194111.31127208
4198,197454.920513539
4199,321205.053006776
4200,307609.95218932
4201,443367.353238593
4202,47272.8202376444
4203,119878.665632508
4204,155234.7094464
4205,322256.782615263
4206,582052.387301754
4207,350264.371606625
4208,347100.255178623
4209,406732.781564114
4210,134872.191875639
4211,116620.251812812
4212,181244.095938321
4213,458852.076593524
4214,232603.545566531
4215,228517.902844428
4216,247172.157809132
4217,221913.313250079
4218,46049.9231924556
4219,421466.755767741
4220,231958.539673915
4221,251088.147807454
4222,406632.960064517
4223,522543.526664796
4224,144272.903010428
4225,54555.2040318139
4226,296529.920083212
4227,318907.66551014
4228,550462.188313173
4229,130491.631244784
4230,587656.903245894
4231,158197.105106942
4232,97527.5811936413
4233,254388.18848313
4234,195347.323430174
4235,264190.458089018
4236,353146.407128445
4237,916.024301064121
4238,373688.202888468
4239,277205.709473233
4240,208472.31698862
4241,763297.903192761
4242,135975.278149135
4243,324593.337336921
4244,261341.746124404
4245,328585.015117655
4246,111307.691070063
4247,487763.239311456
4248,498157.801207109
4249,152093.719563927
4250,173154.269602949
4251,203416.935749908
4252,197599.098824847
4253,126801.858578158
4254,585447.689679772
4255,144758.454880615
4256,299114.3231883
4257,312030.356681064
4258,247354.105831319
4259,439593.030343792
4260,508825.333022442
4261,243919.146538832
4262,579852.437509944
4263,355955.000025853
4264,112795.195028987
4265,206699.80162269
4266,237069.180755433
4267,602095.041353067
4268,439363.884833267
4269,212002.885365108
4270,473532.80331268
4271,281876.660437437
4272,86104.0118151405
4273,259900.118072054
4274,188375.368849106
4275,331154.240161006
4276,410752.994822719
4277,101888.10343379
4278,113113.716064893
4279,595293.937520652
4280,165653.708068369
4281,384891.093121817
4282,406451.540777438
4283,288614.981872225
4284,201048.441752329
4285,419727.495876715
4286,230327.910403874
4287,274427.458619836
4288,246511.897032215
4289,268775.743417227
4290,143894.52580931
4291,370752.55555677
4292,136269.430109918
4293,480815.34712476
4294,218756.988642068
4295,55327.463134578
4296,206417.990559308
4297,244292.862105204
4298,83703.5153694977
4299,431007.254419245
4300,348472.517026247
4301,347617.052567775
4302,157779.865680375
4303,152764.324680402
4304,485399.642313093
4305,457489.481201329
4306,287852.654095862
4307,961853.075011292
4308,366161.582743309
4309,258686.508786863
4310,396892.595321825
4311,653539.926797307
4312,223582.654598475
4313,303785.276729728
4314,298680.529082263
4315,591862.060194603
4316,175140.671706867
4317,253163.089004995
4318,338623.312782626
4319,399423.996946341
4320,411415.138301526
4321,277137.931500163
4322,32314.6873950388
4323,350353.698925897
4324,247846.838170299
4325,-3101.96906596974
4326,259884.836560665
4327,697576.824293561
4328,71116.9958334009
4329,176812.342450273
4330,538965.489292085
4331,398884.830599478
4332,538486.073587197
4333,232335.32967924
4334,79709.4734412825
4335,133544.521464796
4336,428725.508745788
4337,301567.718957347
4338,331183.968905654
4339,249593.0629173
4340,385437.632248477
4341,224493.387971793
4342,122985.026305484
4343,398447.225357479
4344,246958.267155821
4345,398096.038282893
4346,145596.255454942
4347,371596.369216844
4348,114395.872822869
4349,214684.580372428
4350,136275.746444552
4351,608203.447441226
4352,232420.94994855
4353,508365.889832817
4354,910940.674344068
4355,124180.057095556
4356,337320.109263478
4357,95610.4908964914
4358,436831.250921378
4359,221070.849340025
4360,292818.258268146
4361,222262.881784288
4362,204735.624040079
4363,162009.88780356
4364,282898.30688434
4365,426084.157651185
4366,420186.917546705
4367,265622.876265264
4368,195206.23346307
4369,184092.412880891
4370,178114.554981867
4371,98348.8663819313
4372,335964.657866332
4373,74943.0586407987
4374,191986.51963824
4375,243867.336483894
4376,246615.05024147
4377,70189.970689818
4378,136470.76570332
4379,62283.3462632187
4380,241001.117590956
4381,352773.388651423
4382,106768.122483727
4383,357573.417370712
4384,171113.302173769
4385,156685.182686535
4386,323251.149097869
4387,585270.877158767
4388,94392.5513695756
4389,217177.528799577
4390,142367.038985605
4391,58809.3263468051
4392,170886.204407685
4393,315465.137846012
4394,407313.251713073
4395,399333.839494314
4396,252286.130143241
4397,170885.023573737
4398,294945.393561027
4399,241543.629921486
4400,215645.389074029
4401,196332.931466375
4402,325516.814858192
4403,47412.7639694734
4404,166830.225014681
4405,178708.053456448
4406,410729.942524893
4407,492141.108589413
4408,113924.369027139
4409,218511.206556767
4410,464264.772741747
4411,352523.914752094
4412,239246.655854419
4413,319608.752783734
4414,291617.180153702
4415,122253.877365729
4416,401621.418697099
4417,48346.0491113537
4418,189456.415465328
4419,412994.955292943
4420,120939.022180632
4421,289654.338761711
4422,302316.550281405
4423,168448.4061045
4424,768603.90887288
4425,336445.93885593
4426,531855.057045383
4427,218287.712561875
4428,292639.078367534
4429,392807.218823859
4430,371243.925514332
4431,114754.387611935
4432,89671.0139972013
4433,225445.429554413
4434,327911.920722806
4435,221906.634101582
4436,414319.737763543
4437,329152.624366803
4438,384511.260293638
4439,578510.997636518
4440,270560.831562085
4441,459333.925927245
4442,115827.157928955
4443,527725.734188057
4444,267638.640691262
4445,145333.14028414
4446,478853.987206857
4447,161862.095634233
4448,201751.915500881
4449,306956.216904918
4450,559583.914361958
4451,627570.383230769
4452,334313.335260104
4453,217770.233467567
4454,227140.271542476
4455,209888.555942342
4456,78986.3298484597
4457,151589.288567886
4458,114831.886698616
4459,190335.207764985
4460,418324.158756334
4461,212533.502923427
4462,404174.861766809
4463,175510.91230341
4464,235554.687253331
4465,109225.727788793
4466,276912.544470256
4467,160664.268435826
4468,435730.640570965
4469,189168.635936905
4470,112672.104731627
4471,157303.950513471
4472,187113.43985834
4473,246003.024468939
4474,311475.391957131
4475,557914.898243685
4476,274995.039311532
4477,132914.32272641
4478,536209.485013112
4479,362691.976123695
4480,121152.281416173
4481,116062.460123065
4482,306618.973453413
4483,104025.120884028
4484,283185.653949166
4485,117619.589958513
4486,170641.957574349
4487,75045.4338203064
4488,455995.335501748
4489,232565.047705093
4490,258502.877403605
4491,372060.376304552
4492,490095.086583152
4493,283489.809068805
4494,292192.049727568
4495,383282.500895327
4496,119795.458249221
4497,47514.9091680255
4498,80316.3007962047
4499,141094.000796585
4500,241037.529842539
4501,428113.004547504
4502,463313.417047676
4503,581889.426692036
4504,246304.244166456
4505,493137.787199057
4506,168000.408712018
4507,380588.572722598
4508,302923.512019878
4509,28295.8509465639
4510,119769.25159256
4511,317657.198048848
4512,439419.256674126
4513,160713.236974253
4514,118896.501241357
4515,473385.421646902
4516,386941.966567757
4517,330540.706288634
4518,168145.814672379
4519,545325.808120324
4520,238471.228010731
4521,79082.65698596
4522,232852.603869726
4523,490946.044464339
4524,23647.183424475
4525,344633.945457646
4526,194813.182975866
4527,228813.074839796
4528,386168.572413978
4529,271021.380677345
4530,280303.891524065
4531,330412.435991156
4532,104606.08633647
4533,272149.340074121
4534,185779.580214799
4535,449929.064768643
4536,199691.422298057
4537,183528.673199766
4538,182797.175214492
4539,140189.990595884
4540,67065.2953507435
4541,322157.837607608
4542,101175.998028658
4543,425383.733447804
4544,133917.996200389
4545,39935.1841402597
4546,203093.562039989
4547,107871.277785256
4548,621464.702850656
4549,307740.103107874
4550,364891.840145535
4551,374932.157732724
4552,232026.895056764
4553,167130.740397163
4554,113797.015605804
4555,181953.868047991
4556,542255.41449021
4557,420318.904674787
4558,635507.833603177
4559,159782.817958926
4560,127906.433452851
4561,98156.5403069115
4562,244770.47566402
4563,57262.7290902805
